TripID,MonitorID,PurposeCode,PurposeJP,PurposeENG,DepartureTime,ArrivalTime,TripDurationSec,ODDistanceM,LatitudeO,LongitudeO,DistrictCodeO,DistrictNameO,Zone4codeO,Zone4nameO,Zone5codeO,Zone5nameO,LatitudeD,LongitudeD,DistrictCodeD,DistrictNameD,Zone4codeD,Zone4nameD,Zone5codeD,Zone5nameD,Age,Gender,Male,HomeLocation,MainModeCode,MainModeJP,MainModeENG,ChoiceTime,ModeAvailableCar,DistanceCar,TimeCar,ModeAvailableTrain,TimeTrain,FareTrain,DepartureStation,ArrivalStation,NumberChanges,AccessDistanceTrain,AccessTimeTrain,EgressDistanceTrain,EgressTimeTrain,TotalTimeTrain,ModeAvailableBike,DistanceBike,TimeBike,ModeAvailableWalk,DistanceWalk,TimeWalk,ModeAvailableBus,DistanceBus,TimeBus,FareBus,AcessDistanceBus,AccessTimeBus,EgressDistanceBus,EgressTimeBus,TotalTimeBus
257059,yd026,500,買い物,Shopping,2009/11/17 17:54:39,2009/11/17 18:23:28,1729,2822.74867467838,35.44361654,139.6379096,104,中区,1003002,関内,100300215,真砂町,35.46559992,139.6223152,103,西区,1002001,高島,100200102,高島二丁目,33,男,1,神奈川県海老名市,200,鉄道,Rail,13.5,1,3014,8.1,1,5,200,関内,横浜,0,499,6,207,2.5,13.5,1,3241,16.2,1,3241,38.9,0,0,0,0,0,0,0,0,0
257689,yd012,100,出勤,Commute,2009/11/24 08:02:22,2009/11/24 09:15:53,4411,27256.9055593897,35.46023555,139.6142257,103,西区,1002008,岡野,100200803,岡野二丁目,35.42286696,139.316817,212,厚木市,2120802,岡津古久,212080201,日産テクニカル１,46,男,1,神奈川県横浜市西区,100,自動車,Car,69.4,1,36298,69.4,1,54,450,平沼橋,愛甲石田,2,339,4.1,3413,43,101.1,1,32128,160.6,1,32128,401.2,0,0,0,0,0,0,0,0,0
257111,yd029,100,出勤,Commute,2009/11/18 08:01:53,2009/11/18 08:28:03,1570,2822.01622515202,35.42992654,139.6626396,104,中区,1003010,本牧,100301003,本牧町Ａ,35.44433005,139.6369869,104,中区,1003002,関内,100300215,真砂町,50,女,0,神奈川県横浜市中区,240,バス,Bus,22.6,1,4112,10.9,1,2,180,元町・中華街,馬車道,0,2282,28,896,10.7,40.7,1,3238,16.2,1,3238,39.9,1,2.87,14,210,297,4.5,273,4.1,22.6
255411,yd029,500,買い物,Shopping,2009/10/30 17:02:36,2009/10/30 17:33:14,1838,2810.13337141819,35.44732871,139.6414072,104,中区,1003002,関内,100300207,本町,35.43020554,139.6642274,104,中区,1003010,本牧,100301006,小港町,50,女,0,神奈川県横浜市中区,240,バス,Bus,18,1,3196,8.8,1,4,180,馬車道,元町・中華街,0,594,7.1,2177,26.5,37.6,1,3167,15.8,1,3167,38.4,1,2.71,10,210,181,2.7,350,5.3,18
255965,yd013,200,帰宅,Return Home,2009/11/05 18:23:44,2009/11/05 18:38:21,877,556.794418565858,35.46417838,139.6170474,103,西区,1002006,北幸,100200602,南幸二丁目,35.45956493,139.6146548,103,西区,1002008,岡野,100200801,西平沼町,0,女,0,神奈川県横浜市西区,100,自動車,Car,5.6,1,780,5.6,1,1,140,横浜,平沼橋,0,534,6.5,297,3.6,11.1,1,700,3.5,1,700,8.4,1,0.4,1,210,282,4.2,124,1.9,7.1
256676,yd025,200,帰宅,Return Home,2009/11/13 19:16:10,2009/11/13 19:57:27,2477,10510.5842593957,35.44500596,139.6360052,104,中区,1003002,関内,100300215,真砂町,35.36655672,139.5712782,115,栄区,1009248,上郷,100924801,上郷町Ａ,39,女,0,神奈川県横浜市栄区,200,鉄道,Rail,47.4,1,12283,35.6,1,21,210,桜木町,港南台,0,825,9.9,1328,16.5,47.4,1,11415,57.1,1,11415,143.2,0,0,0,0,0,0,0,0,0
256884,yd003,100,出勤,Commute,2009/11/16 06:33:55,2009/11/16 07:48:41,4486,23370.0260522445,35.53547687,139.6926052,132,幸区,1300201,幸町,130020112,中幸町４丁目,35.32957979,139.6406454,201,横須賀市,2010104,夏島,201010401,夏島町,36,男,1,神奈川県川崎市幸区,100,自動車,Car,53.6,1,30153,53.6,1,52,710,矢向,野島公園,2,1355,17,873,10.6,79.6,1,28904,144.5,1,28904,357.6,0,0,0,0,0,0,0,0,0
256060,yd007,200,帰宅,Return Home,2009/11/06 14:43:53,2009/11/06 15:00:31,998,1364.67714449829,35.43074729,139.6646781,104,中区,1003010,本牧,100301006,小港町,35.42198724,139.6541262,104,中区,1003011,新本牧,100301114,本牧荒井,53,男,1,神奈川県横浜市中区,100,自動車,Car,8.2,1,2236,8.2,1,24,340,元町・中華街,山手,1,2108,25.9,1479,18.3,68.2,1,2216,11.1,1,2216,27.6,0,0,0,0,0,0,0,0,0
256549,yd022,100,出勤,Commute,2009/11/12 07:29:26,2009/11/12 08:00:19,1853,10064.4227387916,35.40693998,139.5356155,110,戸塚区,1009029,矢部,100902901,矢部町Ａ,35.44470551,139.6365792,104,中区,1003002,関内,100300215,真砂町,37,男,1,神奈川県横浜市戸塚区,200,鉄道,Rail,43.1,1,14291,25.9,1,22,390,戸塚,馬車道,1,885,11.2,835,9.9,43.1,1,11852,59.3,1,11852,146.6,1,1.34,8,210,606,9.1,327,4.9,22
257563,yd023,999,その他,Other,2009/11/22 12:50:13,2009/11/22 13:44:54,3281,6821.17137270381,35.48241741,139.5871568,102,神奈川区,1001028,羽沢,100102804,羽沢町Ａ,35.45959713,139.5172263,112,旭区,1005103,中希望ヶ丘,100510301,中希望が丘,45,男,1,神奈川県横浜市旭区,100,自動車,Car,20.5,1,9006,20.5,1,10,170,西谷,希望ヶ丘,1,2573,33.2,441,5.9,49.1,1,7822,39.1,1,7822,99.8,0,0,0,0,0,0,0,0,0
256189,yd017,200,帰宅,Return Home,2009/11/08 07:35:30,2009/11/08 07:40:00,270,428.901543458374,35.4352481,139.6469271,104,中区,1003017,山手,100301703,山手町,35.43831652,139.6440572,104,中区,1003017,山手,100301702,石川町,47,男,1,神奈川県横浜市中区,100,自動車,Car,10.8,1,3844,10.8,0,0,0,0,0,0,0,0,0,0,0,1,639,3.2,1,639,7.7,1,0.29,2,210,216,3.2,42,0.6,5.8
255812,yd028,500,買い物,Shopping,2009/11/03 17:05:58,2009/11/03 17:29:38,1420,8079.50042449528,35.46513856,139.621886,103,西区,1002001,高島,100200102,高島二丁目,35.46378675,139.5326758,112,旭区,1005104,さちが丘,100510401,二俣川２丁目,37,男,1,神奈川県横浜市旭区,200,鉄道,Rail,15.9,1,10903,23.3,1,12,190,横浜,二俣川,0,272,3.3,51,0.6,15.9,1,9391,47,1,9391,117.2,0,0,0,0,0,0,0,0,0
256968,yd017,200,帰宅,Return Home,2009/11/16 18:52:39,2009/11/16 19:42:26,2987,12364.6410421192,35.3245479,139.6506393,201,横須賀市,2010104,夏島,201010401,夏島町,35.43574697,139.6483058,104,中区,1003017,山手,100301703,山手町,47,男,1,神奈川県横浜市中区,100,自動車,Car,43.4,1,20829,43.4,1,41,650,野島公園,石川町,2,4024,49.1,968,11.6,101.7,1,18626,93.1,1,18626,231.3,0,0,0,0,0,0,0,0,0
257671,yd028,200,帰宅,Return Home,2009/11/23 21:07:50,2009/11/23 21:28:31,1241,907.9981613777,35.46276756,139.5326865,112,旭区,1005104,さちが丘,100510401,二俣川２丁目,35.46044477,139.5422995,112,旭区,1005105,万騎が原,100510501,南本宿町Ａ,37,男,1,神奈川県横浜市旭区,420,徒歩,Walk,16.3,1,1313,6.4,0,0,0,0,0,0,0,0,0,0,0,1,1316,6.6,1,1316,16.3,0,0,0,0,0,0,0,0,0
257190,yd012,200,帰宅,Return Home,2009/11/18 20:36:04,2009/11/18 21:49:47,4423,27324.6527408063,35.42076949,139.3171496,214,伊勢原市,2140503,東富岡,214050306,東富岡公園,35.45964543,139.6150196,103,西区,1002008,岡野,100200801,西平沼町,46,男,1,神奈川県横浜市西区,100,自動車,Car,74.4,1,37575,74.4,1,57,450,愛甲石田,平沼橋,2,3305,40.8,155,1.9,99.7,1,32746,163.7,1,32746,405.4,0,0,0,0,0,0,0,0,0
255915,yd014,100,出勤,Commute,2009/11/05 07:35:56,2009/11/05 09:01:18,5122,15611.5295887479,35.46011747,139.6144993,103,西区,1002008,岡野,100200803,岡野二丁目,35.59741982,139.6506554,,,,,,,0,男,1,神奈川県横浜市西区,200,鉄道,Rail,63,1,21939,39.1,1,41,380,平沼橋,等々力,2,278,3.4,1535,18.6,63,1,18664,93.3,1,18664,231.2,1,9.46,43,210,443,6.6,177,2.7,52.3
255742,yd011,999,その他,Other,2009/11/02 17:36:08,2009/11/02 18:02:27,1579,3848.87641176311,35.6628067,139.7008181,,,,,,,35.67195834,139.7419149,,,,,,,31,男,1,神奈川県厚木市,100,自動車,Car,14.8,1,5266,14.8,1,13,160,原宿,赤坂見附,1,1057,12.7,742,8.9,34.6,1,4690,23.5,1,4690,56.1,0,0,0,0,0,0,0,0,0
257793,yd028,400,業務,Work,2009/11/25 09:28:17,2009/11/25 09:32:12,235,183.166662208572,35.44438906,139.6375985,104,中区,1003002,関内,100300214,尾上町,35.44538678,139.6392078,104,中区,1003002,関内,100300212,住吉町,37,男,1,神奈川県横浜市旭区,420,徒歩,Walk,3.1,1,564,2.9,0,0,0,0,0,0,0,0,0,0,0,1,255,1.3,1,255,3.1,1,0.74,1,210,277,4.2,138,2.1,7.3
257191,yd010,200,帰宅,Return Home,2009/11/18 20:37:27,2009/11/18 22:04:05,5198,36781.1196301857,35.42837623,139.3264675,212,厚木市,2120801,小野,212080103,桂木,35.25643588,139.6729661,201,横須賀市,2010407,公郷,201040703,公郷３丁目,36,男,1,神奈川県横須賀市,100,自動車,Car,99.7,1,49130,99.7,1,96,970,愛甲石田,衣笠,5,2174,26.5,1374,16.6,139.1,1,42874,214.4,1,42874,529.8,0,0,0,0,0,0,0,0,0
256270,yd018,100,出勤,Commute,2009/11/09 07:11:18,2009/11/09 08:20:07,4129,29598.8896283235,35.48830754,139.6363486,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.42418665,139.319129,212,厚木市,2120802,岡津古久,212080201,日産テクニカル１,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,77.3,1,40855,77.3,1,66,680,白楽,愛甲石田,2,1079,13.5,3008,37.8,117.3,1,34560,172.8,1,34560,433.3,0,0,0,0,0,0,0,0,0
256644,yd009,100,出勤,Commute,2009/11/13 10:23:19,2009/11/13 10:47:51,1472,1284.13247273889,35.43891729,139.6458489,104,中区,1003017,山手,100301701,元町,35.44963545,139.640565,104,中区,1003002,関内,100300204,海岸通,29,男,1,神奈川県横浜市中区,410,自転車,Bicycle,8,1,1838,7.4,1,21,210,石川町,馬車道,0,366,4.4,516,6.2,31.6,1,1592,8,1,1592,19.1,1,1.49,6,210,146,2.2,352,5.3,13.5
257203,yd025,200,帰宅,Return Home,2009/11/18 23:10:00,2009/11/19 00:11:27,3687,13612.903653009,35.47871598,139.6317352,102,神奈川区,1001013,西神奈川,100101304,西神奈川一丁目,35.36663711,139.5712353,115,栄区,1009248,上郷,100924801,上郷町Ａ,39,女,0,神奈川県横浜市栄区,200,鉄道,Rail,60.7,1,18226,34.3,1,36,410,東白楽,港南台,1,650,8.4,1320,16.3,60.7,1,15217,76.1,1,15217,189.4,0,0,0,0,0,0,0,0,0
256254,yd027,500,買い物,Shopping,2009/11/08 20:05:47,2009/11/08 20:10:49,302,337.510583801854,35.65936809,139.702288,,,,,,,35.6596256,139.6985651,,,,,,,38,男,1,東京都世田谷区,420,徒歩,Walk,4.3,1,330,1.6,1,1,120,渋谷,神泉,0,225,2.7,735,8.8,12.5,1,358,1.8,1,358,4.3,0,0,0,0,0,0,0,0,0
255682,yd022,999,その他,Other,2009/11/02 08:28:41,2009/11/02 09:01:28,1967,2105.94322331021,35.40616756,139.5354975,110,戸塚区,1009029,矢部,100902901,矢部町Ａ,35.39074488,139.5220059,110,戸塚区,1009018,戸塚,100901802,戸塚町Ｂ,37,男,1,神奈川県横浜市戸塚区,420,徒歩,Walk,34.5,1,5079,8.4,1,2,200,戸塚,踊場,0,823,10.4,2181,27.1,39.5,1,2634,13.2,1,2634,34.5,0,0,0,0,0,0,0,0,0
255976,yd028,500,買い物,Shopping,2009/11/05 19:18:34,2009/11/05 19:56:43,2289,2359.67215630856,35.44650797,139.6343046,104,中区,1003002,関内,100300214,尾上町,35.46500987,139.6215374,103,西区,1002001,高島,100200102,高島二丁目,37,男,1,神奈川県横浜市旭区,200,鉄道,Rail,12.4,1,3293,11.2,1,3,130,桜木町,横浜,0,545,6.5,240,2.9,12.4,1,2638,13.2,1,2638,31.7,1,2.06,13,210,107,1.6,237,3.6,18.2
257551,yd007,500,買い物,Shopping,2009/11/22 10:44:13,2009/11/22 11:22:12,2279,1301.02910205368,35.42532925,139.6519483,104,中区,1003012,西之谷,100301201,本牧緑ケ丘,35.42541509,139.6663088,104,中区,1003010,本牧,100301008,本牧原Ａ,53,男,1,神奈川県横浜市中区,100,自動車,Car,8.7,1,2091,8.7,0,0,0,0,0,0,0,0,0,0,0,1,2025,10.1,1,2025,24.4,1,1.4,7,210,447,6.7,98,1.5,15.2
255638,yd029,500,買い物,Shopping,2009/11/01 17:00:00,2009/11/01 17:09:57,597,724.380360675106,35.42456748,139.66662,104,中区,1003010,本牧,100301008,本牧原Ａ,35.42995873,139.6621299,104,中区,1003010,本牧,100301003,本牧町Ａ,50,女,0,神奈川県横浜市中区,410,自転車,Bicycle,4.2,1,831,3.7,1,19,210,山手,元町・中華街,0,2843,35.1,2145,25.8,79.9,1,831,4.2,1,831,10.5,1,0.58,2,210,195,2.9,423,6.3,11.2
255880,yd028,999,その他,Other,2009/11/04 17:44:41,2009/11/04 17:52:12,451,234.870369869215,35.44359514,139.6372497,104,中区,1003002,関内,100300216,港町,35.44430852,139.6348089,104,中区,1003019,羽衣,100301907,羽衣町,37,男,1,神奈川県横浜市旭区,420,徒歩,Walk,3.3,1,220,1.4,1,2,200,関内,桜木町,0,407,4.9,859,10.3,17.2,1,275,1.4,1,275,3.3,1,0.21,2,210,72,1.1,160,2.4,5.5
256383,yd027,100,出勤,Commute,2009/11/10 07:16:22,2009/11/10 08:21:57,3935,21027.257386453,35.63086695,139.6797252,,,,,,,35.44474843,139.6383977,104,中区,1003002,関内,100300213,常盤町,38,男,1,東京都世田谷区,200,鉄道,Rail,51.7,1,26645,49.6,1,33,420,学芸大学,馬車道,2,620,8,897,10.7,51.7,1,23870,119.4,1,23870,295.1,0,0,0,0,0,0,0,0,0
256829,yd018,500,買い物,Shopping,2009/11/15 14:25:17,2009/11/15 15:06:01,2444,3631.18050892025,35.48916584,139.6242947,102,神奈川区,1001017,六角橋,100101701,六角橋一丁目,35.50045788,139.6619368,101,鶴見区,1000119,東寺尾,100011905,東寺尾五丁目,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,9.1,1,5105,9.1,1,30,510,岸根公園,生麦,2,1184,14.6,973,13.3,57.9,1,4495,22.5,1,4495,55.8,1,4.02,16,210,225,3.4,356,5.3,24.7
257521,yd018,999,その他,Other,2009/11/21 21:38:25,2009/11/21 21:44:17,352,1132.60637769078,35.488565,139.6359248,102,神奈川区,1001014,浦島丘,100101403,白幡仲町,35.47877499,139.6324647,102,神奈川区,1001013,西神奈川,100101304,西神奈川一丁目,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,7,1,1787,7,1,1,120,白楽,東白楽,0,1159,13.9,640,8.2,23.1,1,1582,7.9,1,1582,19.5,1,0.85,4,210,281,4.2,160,2.4,10.6
257057,yd025,500,買い物,Shopping,2009/11/17 17:35:47,2009/11/17 19:23:28,6461,7234.78690806168,35.42972809,139.5613379,110,戸塚区,1009032,東戸塚,100903201,品濃町Ｂ,35.45202792,139.6363753,104,中区,1003002,関内,100300204,海岸通,39,女,0,神奈川県横浜市栄区,420,徒歩,Walk,110.3,1,11732,24.6,1,18,340,東戸塚,みなとみらい,1,484,5.8,1459,17.4,41.2,1,9057,45.3,1,9057,110.3,0,0,0,0,0,0,0,0,0
257770,yd023,100,出勤,Commute,2009/11/25 07:08:14,2009/11/25 07:54:31,2777,10908.960100446,35.45989759,139.5171297,112,旭区,1005103,中希望ヶ丘,100510301,中希望が丘,35.44446952,139.6360857,104,中区,1003002,関内,100300216,港町,45,男,1,神奈川県横浜市旭区,200,鉄道,Rail,41,1,15466,36.3,1,25,350,希望ヶ丘,桜木町,1,461,5.6,867,10.4,41,1,12937,64.7,1,12937,157.4,0,0,0,0,0,0,0,0,0
256801,yd022,800,散歩･回遊,Leisure Walk,2009/11/15 10:40:44,2009/11/15 12:00:05,4761,34298.2377862237,35.63999716,139.3411875,,,,,,,35.45200652,139.6418149,104,中区,1003002,関内,100300203,新港一丁目,37,男,1,神奈川県横浜市戸塚区,200,鉄道,Rail,98.9,1,40366,74.7,1,72,1070,京王片倉,みなとみらい,3,786,11.1,1327,15.8,98.9,1,38915,194.6,1,38915,480.4,0,0,0,0,0,0,0,0,0
255743,yd025,700,娯楽,Leisure,2009/11/02 17:38:39,2009/11/02 18:02:32,1433,325.134258728415,35.44569791,139.6371478,104,中区,1003002,関内,100300213,常盤町,35.4452151,139.6336073,104,中区,1003019,羽衣,100301905,伊勢佐木町Ａ,39,女,0,神奈川県横浜市栄区,420,徒歩,Walk,5.1,1,428,3.4,1,12,210,馬車道,桜木町,0,691,8.2,722,8.6,28.8,1,422,2.1,1,422,5.1,1,0.26,2,210,193,2.9,100,1.5,6.4
257071,yd022,200,帰宅,Return Home,2009/11/17 19:34:18,2009/11/17 19:40:52,394,431.455861695833,35.40217638,139.5348376,110,戸塚区,1009018,戸塚,100901801,吉田町Ａ,35.40596909,139.5358462,110,戸塚区,1009029,矢部,100902901,矢部町Ａ,37,男,1,神奈川県横浜市戸塚区,420,徒歩,Walk,7.1,1,570,1.7,0,0,0,0,0,0,0,0,0,0,0,1,561,2.8,1,561,7.1,0,0,0,0,0,0,0,0,0
257726,yd008,300,帰社,Return to Office,2009/11/24 15:59:10,2009/11/24 16:19:22,1212,662.996811333933,35.4252756,139.6659655,104,中区,1003011,新本牧,100301111,本牧原Ｂ,35.4302162,139.6618671,104,中区,1003010,本牧,100301003,本牧町Ａ,0,女,0,神奈川県横浜市中区,410,自転車,Bicycle,3.7,1,782,3,1,19,210,山手,元町・中華街,0,2721,33.1,2044,24.9,77,1,747,3.7,1,747,9.1,1,0.67,3,210,118,1.8,255,3.8,8.6
256309,yd012,300,帰社,Return to Office,2009/11/09 15:02:18,2009/11/09 15:33:15,1857,1062.89572439268,35.45925919,139.615835,103,西区,1002008,岡野,100200801,西平沼町,35.46391547,139.6260864,103,西区,1002001,高島,100200105,みなとみらい６丁目Ｂ,46,男,1,神奈川県横浜市西区,200,鉄道,Rail,11.2,1,2160,5,1,2,140,平沼橋,横浜,0,83,1,681,8.2,11.2,1,1318,6.6,1,1318,16,0,0,0,0,0,0,0,0,0
257621,yd008,600,食事,Meal,2009/11/23 12:44:46,2009/11/23 13:15:22,1836,784.035411434243,35.44206627,139.6586591,104,中区,1003004,新山下,100300401,新山下一丁目,35.44458746,139.650575,104,中区,1003003,山下,100300301,山下町,0,女,0,神奈川県横浜市中区,420,徒歩,Walk,10.8,1,3738,7.8,1,1,180,元町・中華街,日本大通り,0,1002,12.5,931,11.1,24.6,1,859,4.3,1,859,10.8,1,0.3,1,210,387,5.8,375,5.6,12.4
256741,yd024,800,散歩･回遊,Leisure Walk,2009/11/14 15:16:20,2009/11/14 16:03:48,2848,1165.11374912676,35.6168068,139.5792765,135,多摩区,1300502,宿河原,130050207,宿河原４丁目Ａ,35.61372764,139.5915986,135,多摩区,1300501,堰,130050104,堰２丁目,40,男,1,神奈川県川崎市多摩区,410,自転車,Bicycle,6.1,1,1222,4.6,1,2,130,登戸,宿河原,0,1052,13.3,1153,14.2,29.5,1,1222,6.1,1,1222,15,0,0,0,0,0,0,0,0,0
255858,yd020,400,業務,Work,2009/11/04 11:58:33,2009/11/04 12:42:37,2644,19296.8994157866,35.50000733,139.6333177,109,港北区,1008041,篠原東,100804101,菊名一丁目,35.66246867,139.7084355,,,,,,,0,女,0,神奈川県横浜市神奈川区,200,鉄道,Rail,56.7,1,25219,48.4,1,39,420,妙蓮寺,明治神宮前,3,307,4,1150,13.7,56.7,1,21009,105,1,21009,259.1,0,0,0,0,0,0,0,0,0
256586,yd006,500,買い物,Shopping,2009/11/12 17:50:20,2009/11/12 18:25:09,2089,4425.59309164306,35.45306864,139.598245,106,保土ケ谷区,1005012,天王寺,100501202,神戸町,35.43035567,139.5581192,110,戸塚区,1009032,東戸塚,100903201,品濃町Ｂ,0,女,0,神奈川県横浜市戸塚区,200,鉄道,Rail,33.6,1,6411,13.1,1,22,330,星川,東戸塚,1,813,9.5,177,2.1,33.6,1,5282,26.4,1,5282,66.6,0,0,0,0,0,0,0,0,0
255391,yd022,300,帰社,Return to Office,2009/10/30 12:38:18,2009/10/30 12:51:28,790,667.650270094421,35.4467279,139.6428555,104,中区,1003002,関内,100300201,日本大通,35.44390619,139.6363485,104,中区,1003002,関内,100300216,港町,37,男,1,神奈川県横浜市戸塚区,420,徒歩,Walk,10.7,1,890,3.5,1,15,340,馬車道,関内,1,746,9,349,4.2,28.2,1,889,4.4,1,889,10.7,1,0.77,5,210,34,0.5,236,3.5,9
257452,yd021,999,その他,Other,2009/11/21 09:53:14,2009/11/21 10:28:46,2132,5721.90052388017,35.32575497,139.4098896,207,茅ヶ崎市,2070202,東海岸北,207020202,東海岸北二丁目,35.37648623,139.4205165,207,茅ヶ崎市,2070604,芹沢,207060404,中之谷,46,男,1,神奈川県茅ヶ崎市,500,自動車,Car,24.4,1,7321,24.4,1,8,180,茅ヶ崎,香川,0,814,10.1,3790,47.5,65.6,1,6697,33.5,1,6697,83.5,0,0,0,0,0,0,0,0,0
256432,yd028,500,買い物,Shopping,2009/11/10 17:36:13,2009/11/10 18:17:13,2460,2651.35563828353,35.44477521,139.6375556,104,中区,1003002,関内,100300214,尾上町,35.46497768,139.6219987,103,西区,1002001,高島,100200102,高島二丁目,37,男,1,神奈川県横浜市旭区,200,鉄道,Rail,18.6,1,2808,10.3,1,5,180,馬車道,横浜,0,844,10.1,290,3.5,18.6,1,2962,14.8,1,2962,35.6,1,2.06,13,210,253,3.8,215,3.2,20
256469,yd026,100,出勤,Commute,2009/11/11 07:00:42,2009/11/11 08:10:28,4186,22457.6150168894,35.45431856,139.3893063,215,海老名市,1009248,上郷,215010507,ＪＲ海老名駅,35.44325717,139.6368957,104,中区,1003002,関内,100300216,港町,33,男,1,神奈川県海老名市,200,鉄道,Rail,52.1,1,29384,56.8,1,44,430,海老名,関内,1,227,2.8,437,5.3,52.1,1,25928,129.6,1,25928,323.4,0,0,0,0,0,0,0,0,0
255705,yd012,500,買い物,Shopping,2009/11/02 12:15:09,2009/11/02 12:56:19,2470,1111.72352385567,35.45959712,139.6141881,103,西区,1002008,岡野,100200803,岡野二丁目,35.46309475,139.6256894,103,西区,1002001,高島,100200103,高島一丁目,46,男,1,神奈川県横浜市西区,100,自動車,Car,9,1,2904,9,1,2,140,平沼橋,横浜,0,326,3.9,793,9.5,15.4,1,1458,7.3,1,1458,17.7,0,0,0,0,0,0,0,0,0
257855,yd027,200,帰宅,Return Home,2009/11/25 22:13:34,2009/11/25 23:06:55,3201,21199.815481646,35.4438472,139.6368153,104,中区,1003002,関内,100300216,港町,35.63124781,139.6801168,,,,,,,38,男,1,東京都世田谷区,200,鉄道,Rail,52.3,1,26161,50.5,1,40,440,関内,学芸大学,1,361,4.3,673,8,52.3,1,23987,119.9,1,23987,297.7,0,0,0,0,0,0,0,0,0
255284,yd016,100,出勤,Commute,2009/10/29 06:46:07,2009/10/29 07:57:44,4297,15959.4250768925,35.41934787,139.5366562,110,戸塚区,1009030,上矢部,100903004,上矢部町Ｂ,35.42292601,139.3605585,212,厚木市,2120901,岡田,212090107,インター南部１Ａ,0,男,1,神奈川県横浜市戸塚区,100,自動車,Car,52.8,1,21528,52.8,1,49,420,緑園都市,愛甲石田,2,3160,39.8,1978,24.9,113.7,1,19151,95.8,1,19151,235.9,0,0,0,0,0,0,0,0,0
257505,yd013,200,帰宅,Return Home,2009/11/21 17:07:38,2009/11/21 18:18:02,4224,24158.0483181275,35.65753877,139.7241373,,,,,,,35.45900711,139.6155667,103,西区,1002008,岡野,100200801,西平沼町,0,女,0,神奈川県横浜市西区,200,鉄道,Rail,66.7,1,27676,49,1,51,750,乃木坂,平沼橋,3,1161,13.9,148,1.8,66.7,1,26487,132.4,1,26487,325.9,0,0,0,0,0,0,0,0,0
257552,yd002,500,買い物,Shopping,2009/11/22 10:49:59,2009/11/22 11:04:39,880,962.247409498465,35.44926525,139.6213872,103,西区,1002004,西戸部,100200401,西戸部町,35.45668965,139.6268481,103,西区,1002002,みなとみらい,100200207,みなとみらい四丁目,44,男,1,神奈川県横浜市西区,100,自動車,Car,14.4,1,2540,14.4,1,16,210,戸部,高島町,0,1085,12.9,607,7.3,36.2,1,1235,6.2,1,1235,14.7,1,0.45,3,210,263,3.9,339,5.1,12
257501,yd029,500,買い物,Shopping,2009/11/21 16:03:17,2009/11/21 16:23:46,1229,1414.76806011139,35.56160692,139.5745558,118,都筑区,1008303,牛久保,100830306,牛久保西三丁目,35.56126898,139.5589185,117,青葉区,1008218,荏田東,100821801,荏田町Ｃ,50,女,0,神奈川県横浜市中区,420,徒歩,Walk,20.7,1,1914,7.1,1,3,200,中川,あざみ野,0,484,5.9,1163,13.9,22.8,1,1784,8.9,1,1784,20.7,0,0,0,0,0,0,0,0,0
257192,yd018,500,買い物,Shopping,2009/11/18 20:47:15,2009/11/18 21:44:31,3436,27712.1205718733,35.42447631,139.3183995,212,厚木市,2120802,岡津古久,212080201,日産テクニカル１,35.50120899,139.6095694,109,港北区,1008037,新横浜,100803701,新横浜一丁目,54,男,1,神奈川県横浜市神奈川区,100,自動車,Car,72.8,1,36221,72.8,1,48,560,愛甲石田,小机,2,3067,37.3,1245,15.9,101.2,1,32176,160.9,1,32176,403.5,0,0,0,0,0,0,0,0,0
255636,yd020,999,その他,Other,2009/11/01 16:54:45,2009/11/01 17:08:53,848,2045.59184943874,35.48074904,139.630217,102,神奈川区,1001013,西神奈川,100101304,西神奈川一丁目,35.49891836,139.633779,109,港北区,1008044,菊名南,100804401,菊名二丁目,0,女,0,神奈川県横浜市神奈川区,200,鉄道,Rail,8,1,2522,10.4,1,3,120,東白楽,妙蓮寺,0,327,4.2,48,0.8,8,1,2328,11.6,1,2328,29.8,1,2.03,9,210,253,3.8,271,4.1,16.9
